,engagement_probability,threeXthree,twoXtwo
384962,0.584966242313385,0,0
554824,0.024331264197826385,0,0
1261205,0.44486308097839355,1,1
1155968,0.06636804342269897,0,0
2935475,0.03875649347901344,0,0
1466656,0.082500159740448,0,0
3279751,0.40510088205337524,0,0
2513788,0.03289574384689331,0,0
2219759,0.04223456606268883,0,0
1911876,0.08336807042360306,0,0
1865797,0.12717193365097046,0,0
1337755,0.07426135241985321,0,0
3559214,0.04387076199054718,0,0
2943858,0.47795936465263367,1,1
492422,0.09336169809103012,0,0
3074468,0.04164997115731239,0,0
1860730,0.44645440578460693,1,1
302316,0.030007021501660347,0,0
1203843,0.39087778329849243,0,0
2917449,0.04304789751768112,0,0
1496399,0.49099281430244446,0,0
1978863,0.08515939116477966,0,0
615176,0.10191531479358673,0,0
2253,0.38462916016578674,0,0
1589060,0.3245609402656555,1,1
1717798,0.38973602652549744,0,0
707945,0.06061980128288269,0,0
1686603,0.3467541038990021,0,0
3378988,0.12572039663791656,0,0
1680738,0.4387191832065582,1,1
1678957,0.09093412756919861,0,0
3154054,0.4453662037849426,0,0
3218845,0.11377700418233871,0,0
3146114,0.043205376714468,0,0
1764706,0.13464556634426117,0,0
1458316,0.11724644899368286,1,1
3452160,0.04402199015021324,0,0
2341811,0.34236541390419006,0,1
2211868,0.5364166498184204,0,0
2451383,0.5139442682266235,0,0
2805075,0.06574021279811859,0,0
1210312,0.07624752074480057,0,0
3115841,0.39958247542381287,0,1
2481425,0.43664786219596863,1,1
1057253,0.09178318083286285,1,1
2289308,0.4119819700717926,0,0
1594089,0.03234923630952835,0,0
3000421,0.026234019547700882,0,0
2864659,0.43241918087005615,1,1
1083822,0.054919905960559845,0,0
1595653,0.14750277996063232,0,0
3638651,0.032167937606573105,0,0
2233875,0.080564945936203,0,0
1151073,0.5165262222290039,1,1
2914556,0.037280842661857605,0,0
1238652,0.11651024967432022,0,0
12359,0.07506192475557327,0,0
3621522,0.05265960469841957,0,0
2327813,0.048089176416397095,0,0
3143674,0.07676594704389572,0,0
2666224,0.4528721868991852,0,0
3356430,0.0789588913321495,0,0
1933582,0.40501201152801514,1,1
3386327,0.0966680571436882,0,0
1516942,0.14217150211334229,1,1
3565414,0.10634411871433258,0,0
622364,0.385956734418869,0,0
3462222,0.0539698489010334,0,0
2328325,0.1606677621603012,0,0
2409958,0.39059731364250183,0,1
2855805,0.056648578494787216,0,0
958009,0.04426005482673645,0,0
2160937,0.1956416815519333,0,0
1470472,0.05536448955535889,0,0
388499,0.03299685940146446,0,0
475828,0.5175789594650269,1,1
3149138,0.5550593137741089,0,0
1534867,0.5993327498435974,1,1
2314200,0.09053860604763031,0,0
3302796,0.120341457426548,0,0
967971,0.500528872013092,0,0
879162,0.02599872276186943,0,0
1241245,0.3951081931591034,0,0
3290499,0.46850427985191345,0,0
567669,0.03812152147293091,0,0
2480620,0.46135413646698,1,1
970449,0.12219678610563278,0,0
1900469,0.540554404258728,1,1
2951781,0.04029176011681557,0,0
2032319,0.04341535642743111,0,0
1891331,0.10462230443954468,0,0
79518,0.050339702516794205,0,0
1868510,0.03005400486290455,0,0
944138,0.05961870402097702,0,0
2710714,0.04890085756778717,0,0
2831761,0.4886105954647064,0,0
283814,0.12549443542957306,0,0
2716545,0.0913589745759964,0,0
590213,0.03502253443002701,0,0
2942739,0.450553297996521,1,1
1160752,0.06050553917884827,0,0
284169,0.10647524148225784,0,0
3414273,0.5306494235992432,1,1
1505144,0.07342913001775742,0,0
529330,0.45274755358695984,0,1
2730300,0.37162238359451294,0,0
2545142,0.4494374692440033,0,0
3060131,0.08728589117527008,0,0
2299191,0.31776514649391174,0,0
2010757,0.5439887642860413,1,1
3420358,0.0657830461859703,0,0
579501,0.4545099437236786,1,1
3219217,0.3903006911277771,0,0
2326320,0.04399622604250908,0,0
1115704,0.42885667085647583,0,0
3481118,0.0942322388291359,0,0
2232581,0.03210851177573204,0,0
604753,0.037705615162849426,0,0
280916,0.1038254052400589,0,0
2283224,0.444880872964859,0,0
389875,0.02514476515352726,0,0
2349124,0.08617811650037766,0,0
1078504,0.5474997162818909,1,1
3515622,0.06710540503263474,0,0
644526,0.0306185744702816,0,0
3264918,0.07459130883216858,0,0
1531539,0.4692547023296356,1,1
1781749,0.08225030452013016,0,0
2294762,0.03300759941339493,0,0
3126168,0.3554384708404541,1,1
3132395,0.032410964369773865,0,0
3397915,0.12931124866008759,0,0
2560062,0.12473031133413315,0,0
1607891,0.42794689536094666,1,1
100534,0.07922270148992538,0,0
2855651,0.06590604782104492,0,0
2849138,0.398065447807312,0,0
1539673,0.520895779132843,0,0
2435807,0.1030912697315216,0,0
1625882,0.5807880163192749,1,1
3041538,0.11494521051645279,0,0
2599224,0.1250588595867157,0,0
772721,0.19177301228046417,0,0
1500586,0.056581273674964905,0,0
1494316,0.46291282773017883,1,1
3227116,0.4325646162033081,0,0
3418995,0.03260037675499916,0,0
1951236,0.08297785371541977,0,0
1109053,0.03178267180919647,0,0
214746,0.5193817615509033,1,1
533602,0.07875032722949982,0,0
3105084,0.5642650127410889,0,0
1726360,0.09142600744962692,0,0
3472827,0.2514081299304962,1,1
1919556,0.185172900557518,1,1
2070483,0.060740936547517776,0,0
1775851,0.08818861842155457,0,0
443303,0.05883031710982323,0,0
2392982,0.49337199330329895,0,0
2853831,0.0951918438076973,0,0
2343527,0.048031989485025406,0,0
343630,0.5495461821556091,1,1
3117990,0.44148117303848267,0,0
1845463,0.4538566768169403,1,1
916241,0.10240970551967621,0,0
707224,0.08847755193710327,0,0
1470744,0.04955057054758072,0,0
1852132,0.06253603845834732,0,0
2891883,0.043163832277059555,0,0
1964784,0.1452573835849762,0,0
2379363,0.04043804854154587,0,0
1203044,0.40984755754470825,1,1
3080103,0.12550391256809235,0,0
1963743,0.08618219941854477,0,0
3048723,0.05046142637729645,0,0
2821360,0.1021541953086853,0,0
2098205,0.1325923502445221,0,0
2236021,0.09505511820316315,0,0
1454005,0.027489960193634033,0,0
3617899,0.4710952639579773,1,1
820899,0.08366084098815918,0,0
540410,0.07359114289283752,0,0
871560,0.09600521624088287,0,0
1372335,0.08559400588274002,0,0
270485,0.43814507126808167,1,1
1424006,0.06566162407398224,0,0
3006523,0.10807193070650101,0,0
2922765,0.6017985939979553,0,0
2221766,0.03618501126766205,0,0
2988296,0.02945801429450512,0,0
1737621,0.1410900354385376,0,0
2618089,0.45898187160491943,0,1
195993,0.503383457660675,1,1
2963625,0.04581637680530548,0,0
125557,0.09566379338502884,0,0
280917,0.10507506132125854,0,0
2841326,0.07162746042013168,0,0
2504196,0.5358286499977112,0,0
1566466,0.047439102083444595,0,0
1188462,0.460314005613327,1,1
3650214,0.21683253347873688,1,1
3550400,0.09439893811941147,0,0
3162436,0.5213704109191895,1,1
2393502,0.4006578028202057,1,1
561860,0.12130439281463623,0,0
1226904,0.08429379016160965,0,0
2692135,0.10832285135984421,0,0
1650966,0.2044650763273239,0,0
2124563,0.12059716135263443,0,0
1750057,0.46560564637184143,1,1
1064635,0.036940570920705795,0,0
1918367,0.4111993908882141,0,0
579232,0.04530200734734535,0,0
742420,0.33807238936424255,0,0
878798,0.34463998675346375,0,0
1899598,0.46357908844947815,0,0
2055908,0.08165333420038223,0,0
3160710,0.3918161690235138,0,0
1763672,0.06463606655597687,0,0
343372,0.4554288983345032,0,0
3347129,0.07877908647060394,0,0
2270095,0.06624801456928253,0,0
1065180,0.11528752744197845,0,0
951533,0.3509789705276489,1,1
1942451,0.030181562528014183,0,0
569334,0.08272692561149597,0,0
3583668,0.12049126625061035,0,0
1860397,0.3513416349887848,1,1
2679746,0.5827661156654358,0,0
1535658,0.12207062542438507,0,0
1334963,0.5531796813011169,1,1
3633362,0.14676707983016968,1,1
799019,0.5579094290733337,1,1
1908104,0.5557694435119629,0,0
202726,0.03781432285904884,0,0
3489766,0.10866360366344452,0,0
73736,0.4972924590110779,1,1
951670,0.04949956387281418,0,0
1409816,0.5883447527885437,0,0
2539262,0.3298635482788086,0,0
3083140,0.06072068214416504,0,0
2598832,0.047667697072029114,0,0
1341429,0.03668840602040291,0,0
2039216,0.03711240366101265,0,0
2538942,0.5881114602088928,0,0
580738,0.49122777581214905,0,0
3531893,0.045206468552351,0,0
152898,0.03633670136332512,0,0
382163,0.09484229236841202,0,0
1470123,0.0959094762802124,0,0
399130,0.4535524249076843,0,0
3089399,0.4580373764038086,1,1
1233299,0.1081395074725151,0,0
1860016,0.15966081619262695,1,1
3562827,0.4423174560070038,0,0
3302447,0.09753695130348206,0,0
2796083,0.5067554116249084,1,1
1445594,0.09233801066875458,0,0
996378,0.02603244036436081,0,0
862765,0.05287468060851097,0,0
1428547,0.03977428004145622,0,0
259874,0.40538203716278076,0,0
2716467,0.10628488659858704,0,0
2892901,0.026670832186937332,0,0
3518111,0.10796859115362167,0,0
2959176,0.5331478118896484,0,0
2610852,0.09811821579933167,0,0
1539187,0.6359827518463135,0,0
3579761,0.47058382630348206,0,0
581827,0.0405333936214447,0,0
3270362,0.09102369099855423,0,0
1945937,0.0983237773180008,0,0
1980948,0.4779011309146881,0,0
3496036,0.10546344518661499,0,0
3519776,0.04159986972808838,0,0
330821,0.5096929669380188,0,0
3041906,0.048117026686668396,0,0
1331168,0.37224170565605164,1,1
2384970,0.06969369947910309,0,0
3128276,0.16913990676403046,0,0
2988276,0.09283801913261414,0,0
1159354,0.13928130269050598,0,0
2842963,0.0759568065404892,0,0
3178071,0.582638680934906,0,0
3283895,0.09709280729293823,0,0
2783722,0.034898001700639725,0,0
2177139,0.03029564954340458,0,0
2105853,0.07778078317642212,0,1
3213657,0.07668167352676392,0,0
126071,0.3858778774738312,0,0
1936629,0.3938446342945099,1,1
3187422,0.10131020843982697,0,0
2006008,0.09732066094875336,0,0
5503,0.09122412651777267,0,0
322920,0.03619583323597908,0,0
2027319,0.15615065395832062,0,0
2868813,0.02675979770720005,0,0
2553383,0.5445795655250549,1,1
119158,0.02919117547571659,0,0
3004970,0.5592238306999207,0,0
2025750,0.07110971957445145,0,0
2628931,0.5970583558082581,0,0
130495,0.4768690764904022,0,0
2812568,0.036200325936079025,0,0
3185303,0.08794385939836502,0,1
117611,0.45425304770469666,0,0
2337017,0.39369362592697144,0,0
2950235,0.3831603527069092,0,0
3327936,0.11948797106742859,0,0
1093950,0.4916498064994812,1,1
2130017,0.0882532000541687,0,0
480968,0.5035120844841003,0,0
2918178,0.03253047913312912,0,0
1980344,0.41555625200271606,0,0
2101247,0.37523889541625977,0,0
9315,0.461525559425354,0,0
3275778,0.029166921973228455,0,0
3488700,0.11454872786998749,0,0
1628352,0.08373886346817017,0,0
119347,0.0349997878074646,0,0
416801,0.5052627325057983,1,1
2658533,0.4614125192165375,0,0
1396472,0.033739566802978516,0,0
3635954,0.09816713631153107,0,0
757481,0.09874546527862549,0,0
284537,0.48514994978904724,0,0
17624,0.4253990650177002,1,1
1902423,0.4775734543800354,0,0
5690,0.06817226111888885,0,0
820377,0.04214031621813774,0,0
602500,0.5870386362075806,1,1
3210396,0.13263942301273346,0,1
1998376,0.04045061767101288,0,0
3375003,0.06886740028858185,0,0
596015,0.03995908796787262,0,0
2073780,0.43549463152885437,0,0
2454685,0.08477460592985153,0,0
3583425,0.09231597930192947,0,0
1372648,0.13969707489013672,0,0
3277067,0.08710269629955292,0,0
2363754,0.4151211380958557,0,0
2098093,0.4641399681568146,1,1
380011,0.4198189079761505,1,1
1605963,0.5009778141975403,0,1
2019035,0.029036032035946846,0,0
378664,0.540071427822113,1,1
3107745,0.4359859228134155,0,0
577774,0.08240016549825668,0,0
1657282,0.5370032787322998,1,1
2177139,0.03029564954340458,0,0
207595,0.035544827580451965,0,0
581193,0.06072239577770233,0,0
1926721,0.0512198768556118,0,0
1239099,0.11236392706632614,0,0
541454,0.04202987998723984,0,0
2206517,0.4328068792819977,1,1
617616,0.415619820356369,1,1
349658,0.12115324288606644,0,0
3271973,0.5004739165306091,0,0
2413392,0.4766089618206024,0,1
2809195,0.04297159984707832,0,0
2160065,0.12779472768306732,0,0
3269305,0.4235305190086365,0,0
3378856,0.44032809138298035,0,0
2826384,0.10019071400165558,0,0
757441,0.09285736083984375,0,0
516739,0.03221317380666733,0,0
2752517,0.0910964235663414,0,0
3056127,0.02963034063577652,0,0
3457423,0.5092951059341431,0,0
1499018,0.3087873160839081,1,1
1916621,0.07049153745174408,0,0
579312,0.5099012851715088,1,1
435795,0.15144598484039307,0,0
1969871,0.07793843746185303,0,0
2395383,0.34812748432159424,0,0
3424471,0.14154945313930511,0,0
3014164,0.5068380832672119,0,0
2789836,0.0781736820936203,0,0
2346088,0.07008834183216095,0,0
804735,0.45203644037246704,1,1
2638503,0.02478892356157303,0,0
1997684,0.029139049351215363,0,0
373828,0.06174643710255623,0,0
1692730,0.08341094106435776,0,0
2196947,0.05184895545244217,0,0
2294720,0.03523003309965134,0,0
900426,0.06738900393247604,0,0
1243205,0.5779684782028198,1,1
2442020,0.04467024654150009,0,0
613678,0.0925864726305008,0,0
269793,0.4355519115924835,1,1
150217,0.09275151789188385,0,0
1710732,0.0328730084002018,0,0
2394191,0.39276185631752014,1,1
2938528,0.08414509147405624,0,0
742420,0.33807238936424255,0,0
1153232,0.3935246467590332,0,0
2738129,0.5697934031486511,1,1
604694,0.03154909238219261,0,0
2580499,0.04152338579297066,0,0
1894730,0.03406597301363945,0,0
927642,0.3788048326969147,1,1
2506283,0.15838046371936798,0,0
654899,0.1083829328417778,0,0
2332540,0.13945259153842926,0,0
549953,0.1132514476776123,0,0
3222040,0.4016696512699127,0,1
146023,0.19855378568172455,0,0
1929082,0.3287501931190491,0,0
1107777,0.06010107323527336,0,0
104395,0.09983929246664047,0,0
2011662,0.47118520736694336,1,1
3471607,0.5405157208442688,0,0
2429425,0.10130133479833603,0,0
1325753,0.1183210015296936,0,0
2118961,0.47904348373413086,0,0
1517539,0.03376198932528496,0,0
1908543,0.051518116146326065,0,0
2531757,0.0965181440114975,0,0
588415,0.4723142087459564,0,0
3005607,0.05025994032621384,0,0
533971,0.12274043262004852,0,0
3452547,0.12219428271055222,0,0
1195337,0.029235199093818665,0,0
1506835,0.08836832642555237,0,0
2426958,0.6356807947158813,0,0
2955513,0.039382658898830414,0,0
3014544,0.0755356177687645,0,0
3103272,0.5078385472297668,1,1
1930454,0.08116618543863297,0,0
483736,0.04960322007536888,0,0
943021,0.08412665873765945,0,0
2109529,0.03718540444970131,0,0
3410211,0.04326389357447624,0,0
3453270,0.5700574517250061,0,0
2473968,0.05251119285821915,0,0
520704,0.07394417375326157,0,0
3446370,0.0453232079744339,0,0
394129,0.5592719912528992,0,0
3600000,0.567814826965332,1,1
404487,0.503132700920105,0,0
2109593,0.09314629435539246,0,0
1996092,0.07939299196004868,0,0
3113090,0.025530872866511345,0,0
1470707,0.13113409280776978,0,0
557932,0.04164993017911911,0,0
240324,0.0386134572327137,0,0
2412298,0.4597083032131195,1,1
2281808,0.07696668803691864,0,0
3034447,0.511187732219696,1,1
2336390,0.4710623621940613,1,1
1901624,0.06917881965637207,0,0
2115613,0.3922327756881714,1,1
2423052,0.08324966579675674,0,0
1390489,0.17495159804821014,0,0
1923240,0.11828339099884033,0,0
597816,0.21862894296646118,0,0
2147939,0.12644876539707184,0,0
2058868,0.10740409046411514,0,0
2914941,0.08877696096897125,0,0
569868,0.1106598898768425,0,0
945463,0.40768343210220337,1,1
81768,0.49342888593673706,0,0
99294,0.030352110043168068,0,0
978346,0.633163332939148,0,0
1091143,0.08459363877773285,0,0
1624217,0.14292535185813904,0,0
707958,0.104786716401577,0,0
1071288,0.10695473849773407,0,0
3283660,0.06848514825105667,0,0
2971444,0.07749457657337189,0,0
977960,0.03369808569550514,0,0
841328,0.1378716379404068,0,0
958750,0.08814600855112076,0,0
1950721,0.5164923667907715,0,0
2709827,0.13333003222942352,0,0
1917937,0.4073008596897125,0,0
224657,0.5836743712425232,0,0
2555855,0.390820175409317,0,0
1941266,0.139802947640419,0,0
185107,0.07949157804250717,0,0
2370133,0.4955182373523712,0,1
3634492,0.5149670839309692,0,1
142140,0.4766802191734314,1,1
316650,0.4589286744594574,0,0
1656296,0.05311156436800957,0,0
396203,0.1015193983912468,0,0
622727,0.040403690189123154,0,0
2991260,0.08235720545053482,0,0
2442756,0.16978442668914795,0,0
2303127,0.48808905482292175,1,1
640092,0.298983097076416,1,1
2444946,0.08251810073852539,0,0
3142376,0.09628360718488693,0,0
598603,0.44142913818359375,1,1
109902,0.38280344009399414,1,1
1400031,0.04127388447523117,0,0
2484831,0.21582680940628052,0,0
985980,0.4343467950820923,0,0
2210373,0.4995324909687042,0,0
2400222,0.03297208622097969,0,0
1624212,0.4725320041179657,0,0
881455,0.046303294599056244,0,0
2067033,0.39737024903297424,0,0
1010860,0.056216079741716385,0,0
1766453,0.1320384442806244,0,0
2227845,0.4642292857170105,0,0
1140141,0.053947120904922485,0,0
678036,0.08567707240581512,0,0
1438137,0.44081535935401917,0,0
1293042,0.4717423617839813,1,1
422216,0.041948869824409485,0,0
957248,0.10026466846466064,0,0
284493,0.07104596495628357,0,0
299113,0.23752424120903015,0,0
2434174,0.04665597900748253,0,0
120753,0.03480471298098564,0,0
309252,0.3826373815536499,0,0
3581099,0.38272374868392944,0,0
2032319,0.04341535642743111,0,0
825919,0.12587964534759521,0,0
3088900,0.5364984273910522,1,1
82324,0.09923835098743439,0,0
2549266,0.07179778069257736,0,0
3417574,0.4521223306655884,1,1
3399426,0.42087051272392273,0,0
2927615,0.1764174997806549,0,0
1541822,0.04118210822343826,0,0
3318990,0.03709922730922699,0,0
2416257,0.06132061034440994,0,0
2171993,0.4593471884727478,0,0
1319878,0.09330406785011292,0,0
2935812,0.03403734415769577,0,0
1955792,0.5364338755607605,1,1
1308852,0.026495259255170822,0,0
790275,0.026116831228137016,0,0
1799062,0.03339971974492073,0,0
3384762,0.4890429973602295,0,0
2536447,0.09003376215696335,0,0
1142412,0.10660548508167267,0,0
3623805,0.1290726661682129,0,0
2856849,0.049498166888952255,0,0
2654325,0.10575710982084274,0,0
115688,0.051770228892564774,0,0
1467103,0.05181807652115822,0,0
542059,0.03985055536031723,0,0
46510,0.15302729606628418,0,0
2777157,0.5569729208946228,0,0
1587565,0.5823439359664917,0,0
1125713,0.11013196408748627,0,0
3245540,0.11589562892913818,0,0
1402012,0.4750623106956482,1,1
2845442,0.031045587733387947,0,0
2686437,0.5748176574707031,0,0
3264344,0.02737475372850895,0,0
1489789,0.08549889922142029,0,0
82140,0.03974694013595581,0,0
931475,0.40358465909957886,0,0
2738474,0.5218867659568787,1,1
423624,0.562804102897644,0,0
2411900,0.1427171528339386,0,0
1874356,0.11309360712766647,0,0
3427789,0.08243057131767273,0,0
2658449,0.041543520987033844,0,0
1651191,0.03000641241669655,0,0
394846,0.4216153025627136,0,0
1555214,0.03266275301575661,0,0
1496696,0.3989856541156769,0,0
1650099,0.03151887655258179,0,0
3070443,0.4891902804374695,1,1
3406312,0.04675641655921936,0,0
903414,0.04688727483153343,0,0
3533016,0.1345537304878235,0,0
577095,0.08609563112258911,0,0
1983006,0.44125843048095703,0,0
3264714,0.07066423445940018,0,0
3298727,0.0772193968296051,0,0
2959222,0.13151341676712036,0,0
3232627,0.10107646137475967,0,0
2101049,0.45819902420043945,0,0
2360891,0.031952835619449615,0,0
103256,0.1471071094274521,0,0
3465064,0.08339110016822815,0,0
3319727,0.14437778294086456,0,0
2831359,0.4980096220970154,0,0
456230,0.16590656340122223,0,0
3424897,0.0318821556866169,0,0
2896016,0.028479091823101044,0,0
2701901,0.1250704973936081,1,1
2776594,0.6285653710365295,0,0
735450,0.4415264427661896,0,0
2631180,0.5774766206741333,0,0
3125995,0.4706963300704956,0,0
2268190,0.4942341446876526,0,0
3050668,0.37635672092437744,0,0
